US4448591028^10.0,HUM^5.0,HUMANA^8.0
US4592001014^10.0,IBM^5.0,IBM^8.0
US4523081093^10.0,ITW^5.0,ILLINTOOL^8.0
US4499341083^10.0,RX^5.0,IMSHEAL^8.0
US45822P1057^10.0,TEG^5.0,INTEGRYS ENERGY^8.0
US45865V1008^10.0,ICE^5.0,INTERCONTINENTALEXCHANGE^8.0
US4595061015^10.0,IFF^5.0,INTFLAV^8.0
US4599021023^10.0,IGT^5.0,INTL GAME^8.0
US4601461035^10.0,IP^5.0,INTPAPER^8.0
US4606901001^10.0,IPG^5.0,INTPUBLIC^8.0
BMG491BT1088^10.0,IVZ^5.0,INVESCO LTD^8.0
US4628461067^10.0,IRM^5.0,IRON MOUNTAIN NEW^8.0
US4509111021^10.0,ITT^5.0,ITT^8.0
US4663131039^10.0,JBL^5.0,JABIL^8.0
US4698141078^10.0,JEC^5.0,JACOBS ENGINEERNG GP^8.0
US47102X1054^10.0,JNS^5.0,JANUS CAP GP CMN STK^8.0
US4783661071^10.0,JCI^5.0,JCONTROL^8.0
US4781601046^10.0,JNJ^5.0,JOHNSON & JOHNS^8.0
US46625H1005^10.0,JPM^5.0,JP MORGAN^8.0
US48666K1097^10.0,KBH^5.0,KAUFMAN^8.0
US4878361082^10.0,K^5.0,KELLOGG^8.0
US4932671088^10.0,KEY^5.0,KEYCORP^8.0
US4943681035^10.0,KMB^5.0,KIMCLARK^8.0
US49446R1095^10.0,KIM^5.0,KIMCO REALTY CP^8.0
US4955821081^10.0,KG^5.0,KING PHARM^8.0
US5002551043^10.0,KSS^5.0,KOHLS^8.0
US50075N1046^10.0,KFT^5.0,KRAFT FOODS^8.0
US5010441013^10.0,KR^5.0,KROGER^8.0
US5024241045^10.0,LLL^5.0,L-3 COMM^8.0
US50540R4092^10.0,LH^5.0,LABORATORY^8.0
US5246601075^10.0,LEG^5.0,LE&PLATT^8.0
US5249011058^10.0,LM^5.0,LEGG MASON INC^8.0
US14170T1016^10.0,CFN^5.0,CAREFUSION CORP^8.0
US5260571048^10.0,LEN^5.0,LENNAR CP CL A^8.0
US5272881047^10.0,LUK^5.0,LEUCADIA NATL CP^8.0
US5297711070^10.0,LXK^5.0,LEXMARK^8.0
US5327161072^10.0,LTD^5.0,LIMITED^8.0
US5341871094^10.0,LNC^5.0,LINCOLN NATIONAL^8.0
US5404241086^10.0,L^5.0,LOEWS CORP^8.0
US5398301094^10.0,LMT^5.0,LOMARTIN^8.0
US5486611073^10.0,LOW^5.0,LOWES^8.0
US5021611026^10.0,LSI^5.0,LSI CORPORATION^8.0
US5717481023^10.0,MMC^5.0,M&MCLENN^8.0
US55261F1049^10.0,MTB^5.0,M&T BANK CORP^8.0
US55616P1049^10.0,M^5.0,MACY S INC^8.0
US5658491064^10.0,MRO^5.0,MARATHON OIL GROUP^8.0
US5719032022^10.0,MAR^5.0,MARRIOTT^8.0
US5718371033^10.0,MI^5.0,MARSHALL & ILSLEY CORP^8.0
US5745991068^10.0,MAS^5.0,MASCO^8.0
US5762061068^10.0,MEE^5.0,MASSEY ENERGY CO^8.0
US57636Q1040^10.0,MA^5.0,MASTERCARD INC^8.0
US5770811025^10.0,MAT^5.0,MATTEL^8.0
US55262C1009^10.0,MBI^5.0,MBIA^8.0
US5801351017^10.0,MCD^5.0,MC DONALDS^8.0
US5790641063^10.0,MFE^5.0,MCAFEE INC^8.0
US5797802064^10.0,MKC^5.0,MCCORMICK & CO^8.0
US5806451093^10.0,MHP^5.0,MCGHILL^8.0
US58155Q1031^10.0,MCK^5.0,McKesson^8.0
US5833341077^10.0,MWV^5.0,MEAD. VACO^8.0
US58405U1025^10.0,MHS^5.0,MEDCO HEALTH SOLUTIONS^8.0
US5850551061^10.0,MDT^5.0,MEDTRONI^8.0
US5527151048^10.0,WFR^5.0,MEMC ELECTRONIC MTRL^8.0
US58933Y1055^10.0,MRK^5.0,MERCK & CO^8.0
US5894331017^10.0,MDP^5.0,MEREDITH^8.0
US59156R1086^10.0,MET^5.0,METLIFE^8.0
US5917081029^10.0,PCS^5.0,METROPCS COMM INC^8.0
US5951121038^10.0,MU^5.0,MICRONT^8.0
US6010731098^10.0,MIL^5.0,MILLIPOR^8.0
US60871R2094^10.0,TAP^5.0,MOLSON COORS^8.0
US61166W1018^10.0,MON^5.0,MONSANTO COMPANY^8.0
US6117421072^10.0,MWW^5.0,MONSTER WORLDWIDE IN^8.0
US6153691059^10.0,MCO^5.0,MOODYS^8.0
US6174464486^10.0,MS^5.0,MORGAN STANLEY^8.0
US6200761095^10.0,MOT^5.0,MOTOROLA^8.0
US6267171022^10.0,MUR^5.0,MURPHY OIL CP HLDG^8.0
BMG6359F1032^10.0,NBR^5.0,NABORS INDUSTRIES^8.0
US6370711011^10.0,NOV^5.0,NAT OILWELL^8.0
US6376401039^10.0,NSM^5.0,NATSCOND^8.0
US6512291062^10.0,NWL^5.0,NEWELLR^8.0
US6516391066^10.0,NEM^5.0,NEWMONM^8.0
US6540861076^10.0,GAS^5.0,NICOR^8.0
US6541061031^10.0,NKE^5.0,NIKE^8.0
US65473P1057^10.0,NI^5.0,NISOURCE^8.0
US6550441058^10.0,NBL^5.0,NOBLE ENERGY INC^8.0
US6556641008^10.0,JWN^5.0,NORDSTRO^8.0
US6668071029^10.0,NOC^5.0,NORTGRUM^8.0
US6643971061^10.0,NU^5.0,NORTHEAST UTIL^8.0
US98389B1008^10.0,XEL^5.0,NORTHSP^8.0
US6558441084^10.0,NSC^5.0,NOSOUTHC^8.0
US6703461052^10.0,NUE^5.0,NUCOR^8.0
US6294911010^10.0,NYX^5.0,NYSE EURONEXT INC^8.0
US6501111073^10.0,NYT^5.0,NYTIMES^8.0
US6745991058^10.0,OXY^5.0,OCCIPETR^8.0
US6762201068^10.0,ODP^5.0,OFFICE DEPOT INC^8.0
US6819191064^10.0,OMC^5.0,OMNICOM^8.0
US6907684038^10.0,OI^5.0,OWENSILL^8.0
US6952571056^10.0,PTV^5.0,PACTIV^8.0
US6964293079^10.0,PLL^5.0,PALL^8.0
US7010941042^10.0,PH^5.0,PARKERHA^8.0
US7045491047^10.0,BTU^5.0,PEABODY ENERGY CORP^8.0
US7081601061^10.0,JCP^5.0,PENNEY^8.0
US7132911022^10.0,POM^5.0,PEPCO HOLDINGS INC^8.0
US7134091005^10.0,PBG^5.0,PEPSI BOTTLING^8.0
US7134481081^10.0,PEP^5.0,PEPSICO^8.0
US7140461093^10.0,PKI^5.0,PERKINEL^8.0
US7170811035^10.0,PFE^5.0,PFIZER^8.0
US69331C1080^10.0,PCG^5.0,PG&E^8.0
US7181721090^10.0,PM^5.0,PHILIP MORRIS^8.0
US7234841010^10.0,PNW^5.0,PINNACLE^8.0
US7237871071^10.0,PXD^5.0,PIONEER NATURAL^8.0
US7244791007^10.0,PBI^5.0,PITNEYBO^8.0
US7292511083^10.0,PCL^5.0,PLUM CREEK^8.0
US6934751057^10.0,PNC^5.0,PNCFIN^8.0
US6935061076^10.0,PPG^5.0,PPGIND^8.0
US69351T1060^10.0,PPL^5.0,PPL^8.0
US74005P1049^10.0,PX^5.0,PRAXAIR^8.0
US7401891053^10.0,PCP^5.0,PRECISION CASTPARTS^8.0
US74251V1026^10.0,PFG^5.0,PRINCIPAL FIN.^8.0
US7427181091^10.0,PG^5.0,PROCTER GAMBLE^8.0
US7432631056^10.0,PGN^5.0,PROG. ENERG.^8.0
US7433151039^10.0,PGR^5.0,PROGRES^8.0
US7434101025^10.0,PLD^5.0,PROLOGIS^8.0
US7443201022^10.0,PRU^5.0,PRUDENTIAL FIN.^8.0
US74460D1090^10.0,PSA^5.0,PUBLIC STORAGE^8.0
US7445731067^10.0,PEG^5.0,PUBSERV^8.0
US7458671010^10.0,PHM^5.0,PULTE^8.0
US74762E1029^10.0,PWR^5.0,QUANTA SERVICES INC^8.0
US74834L1008^10.0,DGX^5.0,QUEST DIAG.^8.0
US7483561020^10.0,STR^5.0,QUESTAR CP^8.0
US7491211097^10.0,Q^5.0,QWEST^8.0
US7504381036^10.0,RSH^5.0,RADIOSHA^8.0
US7315721032^10.0,RL^5.0,RALPH LAUREN POLO CP^8.0
US75281A1097^10.0,RRC^5.0,RANGE RESOURCES^8.0
US7551115071^10.0,RTN^5.0,RAYTHEON^8.0
US7565771026^10.0,RHT^5.0,RED HAT INC^8.0
US7591EP1005^10.0,RF^5.0,REGIONS FINANCIAL CP^8.0
US7607591002^10.0,RSG^5.0,REPUBLIC SVCS INC^8.0
US7617131062^10.0,RAI^5.0,REYNOLDS AMERICAN^8.0
US7703231032^10.0,RHI^5.0,ROBERT HALF^8.0
US7739031091^10.0,ROK^5.0,ROCKWELL^8.0
US7743411016^10.0,COL^5.0,ROCKWELL COL.^8.0
US7793821007^10.0,RDC^5.0,ROWAN^8.0
US7835491082^10.0,R^5.0,RYDERSYS^8.0
US7865142084^10.0,SWY^5.0,SAFEWAY^8.0
US79466L3024^10.0,CRM^5.0,SALESFORCE.COM^8.0
US8031111037^10.0,SLE^5.0,SARA LEE^8.0
US80589M1027^10.0,SCG^5.0,SCANA CP NEW^8.0
US8066051017^10.0,SGP^5.0,SCHERING^8.0
AN8068571086^10.0,SLB^5.0,SCHLUMBERGER^8.0
US8110651010^10.0,SNI^5.0,SCRIPPS NETWORKS INT^8.0
US81211K1007^10.0,SEE^5.0,SEALEDA^8.0
US8168511090^10.0,SRE^5.0,SEMPRAE^8.0
US8243481061^10.0,SHW^5.0,SHERWINW^8.0
US8288061091^10.0,SPG^5.0,SIMON PROP.^8.0
US78442P1066^10.0,SLM^5.0,SLM^8.0
US8321101003^10.0,SII^5.0,SMITH INTL^8.0
US8326964058^10.0,SJM^5.0,SMUCKERS J M NEW^8.0
US8330341012^10.0,SNA^5.0,SNAPON^8.0
US8447411088^10.0,LUV^5.0,SOUTHAIR^8.0
US8425871071^10.0,SO^5.0,SOUTHERN^8.0
US8454671095^10.0,SWN^5.0,SOUTHWESTERN ENERGY^8.0
US8475601097^10.0,SE^5.0,SPECTRA ENERGY CORP^8.0
US8520611000^10.0,S^5.0,SPRINT NEXTEL CORP W/I^8.0
US8546161097^10.0,SWK^5.0,STANLEY^8.0
US85590A4013^10.0,HOT^5.0,STARWOOD^8.0
US8574771031^10.0,STT^5.0,STATESTREET^8.0
US7908491035^10.0,STJ^5.0,STJUDEME^8.0
US8636671013^10.0,SYK^5.0,STRYKER^8.0
US86764P1093^10.0,SUN^5.0,SUNOCO^8.0
US8679141031^10.0,STI^5.0,SUNTRUBK^8.0
US8685361037^10.0,SVU^5.0,SUPERVAL^8.0
US8718291078^10.0,SYY^5.0,SYSCO^8.0
US87612E1064^10.0,TGT^5.0,TARGET^8.0
US8723751009^10.0,TE^5.0,TECO ENERGY^8.0
US88033G1004^10.0,THC^5.0,TENETHC^8.0
US88076W1036^10.0,TDC^5.0,TERADATA CORP^8.0
US8807701029^10.0,TER^5.0,TERADYNE^8.0
US8816091016^10.0,TSO^5.0,TESORO CORP^8.0
US8825081040^10.0,TXN^5.0,TEXASINS^8.0
US8832031012^10.0,TXT^5.0,TEXTRON^8.0
US5441471019^10.0,LO^5.0,THE LORILLARD GROUP^8.0
US8835561023^10.0,TMO^5.0,THERMO FISHER S^8.0
US8865471085^10.0,TIF^5.0,TIFFANY^8.0
US88732J1088^10.0,TWC^5.0,TIME WARNER CABLE INC^8.0
US8873171057^10.0,TWX^5.0,TIME WARNER INC^8.0
US8883392073^10.0,TIE^5.0,TITANIUM METALS CORP^8.0
US8725401090^10.0,TJX^5.0,TJX^8.0
US8910271043^10.0,TMK^5.0,TORCHMAR^8.0
US8919061098^10.0,TSS^5.0,TOTAL SYSTEM SVC INC^8.0
US89417E1091^10.0,TRV^5.0,TRAVELERS CO INC (THE)^8.0
US9024941034^10.0,TSN^5.0,TYSON FOODS INC CL A^8.0
US91324P1021^10.0,UNH^5.0,UNHEALTH^8.0
US9078181081^10.0,UNP^5.0,UNION PACIFIC^8.0
US9130171096^10.0,UTX^5.0,UNITED TECHNOLOGIES^8.0
US91529Y1064^10.0,UNM^5.0,UNUM GROUP^8.0
US9113121068^10.0,UPS^5.0,UPS^8.0
US9029733048^10.0,USB^5.0,US BANCORP^8.0
US9129091081^10.0,X^5.0,US STEEL CORP.^8.0
US91913Y1001^10.0,VLO^5.0,VALERO ENERGY CP^8.0
US92220P1057^10.0,VAR^5.0,VARIAN MED SYS INC^8.0
US92276F1003^10.0,VTR^5.0,VENTAS INC^8.0
US92343V1044^10.0,VZ^5.0,VERIZON COM.^8.0
US9182041080^10.0,VFC^5.0,VF^8.0
US9290421091^10.0,VNO^5.0,VORNADO^8.0
US9291601097^10.0,VMC^5.0,VULCANMA^8.0
US9314221097^10.0,WAG^5.0,WALGREEN^8.0
US9311421039^10.0,WMT^5.0,WALMART^8.0
US2546871060^10.0,DIS^5.0,WALT DISNEY^8.0
US9393221034^10.0,WM^5.0,Waste Management^8.0
US9396401088^10.0,WPO^5.0,WASHINGTN POST CO B^8.0
US9418481035^10.0,WAT^5.0,WATERS^8.0
US9426831031^10.0,WPI^5.0,WATSONPH^8.0
US94973V1070^10.0,WLP^5.0,WELLPOIN^8.0
US9497461015^10.0,WFC^5.0,WELLSFAR^8.0
US9581021055^10.0,WDC^5.0,WESTERN DIGITAL CP^8.0
US9598021098^10.0,WU^5.0,WESTERN UNION CO^8.0
US9621661043^10.0,WY^5.0,WEYERHAE^8.0
US9633201069^10.0,WHR^5.0,WHIRLPOO^8.0
US9694571004^10.0,WMB^5.0,WILLIAMS^8.0
US97381W1045^10.0,WIN^5.0,WINNDIXI^8.0
US9766571064^10.0,WEC^5.0,WISCONSIN ENERGY CP^8.0
US9830241009^10.0,WYE^5.0,WYETH^8.0
US98310W1080^10.0,WYN^5.0,WYNDHAM WORLDWIDE CORPORA^8.0
US9841211033^10.0,XRX^5.0,XEROX^8.0
KYG982551056^10.0,XL^5.0,XL CAPITAL^8.0
US98385X1063^10.0,XTO^5.0,XTO ENERGY INC^8.0
US9884981013^10.0,YUM^5.0,YUM BRANDS^8.0
US98956P1021^10.0,ZMH^5.0,ZIMMER^8.0
ESI100000000^10.0,IBEX^5.0,IBEX^8.0
DE000A0S3CB2^10.0,3BTC^5.0,DAX INT 100^8.0
DE0005408116^10.0,ARL^5.0,AAREAL BANK AG^8.0
GB00B128C026^10.0,AB1^5.0,AIR BERLIN PLC^8.0
DE000A0WMPJ6^10.0,AIXA^5.0,AIXTRON AG NA O.N.^8.0
DE0007600801^10.0,ALTANA^8.0
DE0008400029^10.0,AMB2^5.0,Amb Aach^8.0
DE0006275001^10.0,ARO^5.0,ARCANDOR^8.0
DE0005156004^10.0,AQU^5.0,ARQUES AG^8.0
DE0008022005^10.0,HVM^5.0,BHVerBk^8.0
DE000A0JMMN2^10.0,CTN^5.0,CENTROTHERM PHO^8.0
DE0006040025^10.0,CGY^5.0,CONERGY^8.0
DE0005439004^10.0,CON^5.0,CONTINENTAL^8.0
DE0005336804^10.0,DSJ^5.0,D+sOnlin^8.0
DE000DCAG010^10.0,D9C^5.0,DEMAG CRANES AG^8.0
DE0006305006^10.0,DEZ^5.0,Deutz^8.0
DE0006099005^10.0,DOU^5.0,Douglas^8.0
DE0005128003^10.0,EPC^5.0,EPCOS^8.0
DE0006627532^10.0,ES6^5.0,ERSOL SOLAR ENE^8.0
NL0000235190^10.0,EAD^5.0,EUROP.AERON.DEF^8.0
DE000A0EAMM0^10.0,FNT^5.0,FREENET^8.0
DE0005878003^10.0,GIL^5.0,GILDEMEISTER AG^8.0
DE0007314007^10.0,HDD^5.0,HeidelDr^8.0
DE000A0S8488^10.0,HHFA^5.0,HHLA^8.0
DE0005245534^10.0,BOS3^5.0,Hugo Boss^8.0
DE0008027707^10.0,HRX^5.0,HYPO REAL ESTAT^8.0
DE0006205701^10.0,IVG^5.0,IVG Hold^8.0
DE000KC01000^10.0,KCO^5.0,KLOECKNER + CO AG NA^8.0
DE0006053952^10.0,KBC^5.0,Kontron^8.0
DE0006335003^10.0,KRN^5.0,KRONES AG O.N.^8.0
DE0006204407^10.0,KU2^5.0,KUKA AG^8.0
DE0005408884^10.0,LEO^5.0,LEONI AG NA O.N^8.0
DE0006569908^10.0,MLP^5.0,MLP^8.0
DE000A0D6554^10.0,NDX1^5.0,NORDEX AG KONV.^8.0
DE0006764749^10.0,PFD4^5.0,PFLEIDERER AG^8.0
DE000A0F6MD5^10.0,PRA^5.0,PRAKTIKER BAU-U^8.0
DE000PREM111^10.0,FPRE^5.0,PREMIERE AG^8.0
DE0007771172^10.0,PSM^5.0,Prosiebens^8.0
DE000A0JCZ51^10.0,R8R^5.0,ROTH + RAU O.N.^8.0
DE0007471195^10.0,SOO1^5.0,SOLON AG F.SOLA^8.0
DE0006048911^10.0,VIA^5.0,VIVACON AG O.N.^8.0
DE0007667107^10.0,VOS^5.0,Vossloh^8.0
DE0007472060^10.0,WDI^5.0,WIRECARD AG^8.0
ES0105200416^10.0,ABG^5.0,Abengoa^8.0
LU0323134006^10.0,MTS^5.0,ARCELOR MITTAL^8.0
ES0113440038^10.0,BTO^5.0,BANESTO^8.0
ES0142090317^10.0,OHL^5.0,OBR.H.L^8.0
ES0178165017^10.0,TRE^5.0,TECNICAS REUNIDAS^8.0
ES0152503035^10.0,TL5^5.0,TELECINCO^8.0
JE00B1RJLF86^10.0,3IN^5.0,3I INF. ORD WI^8.0
GI000A0F6407^10.0,888^5.0,888 HOLDINGS^8.0
GB0000066554^10.0,ASL^5.0,ABERFORTH SMALL^8.0
BMG0440M1284^10.0,AQP^5.0,AQUARIUS PLATIN^8.0
GB0000536739^10.0,AHT^5.0,ASHTEAD GROUP^8.0
GB0000658053^10.0,AVE^5.0,AVIS EUROPE^8.0
GB0000767003^10.0,BNKR^5.0,BANKERS INVESTM^8.0
GB0000803477^10.0,BAG^5.0,BARR(A.G.)^8.0
GB0000811801^10.0,BDEV^5.0,BARRATT DEVELOPMENTS^8.0
GB00B1FP8915^10.0,BBA^5.0,BBA GROUP^8.0
JE00B64G9089^10.0,BEZ^5.0,BEAZLEY GROUP^8.0
GG00B2QQPT96^10.0,BHGG^5.0,BH GLOBAL LTD^8.0
GG00B1NPGZ52^10.0,BHME^5.0,BH MACRO EUR WI^8.0
GG00B1NP5142^10.0,BHMG^5.0,BH MACRO GBP WI^8.0
GB0002869419^10.0,BYG^5.0,BIG YELLOW GROU^8.0
GB0005774855^10.0,BRWM^5.0,BLACKROCK WORLD^8.0
GB00B1G52761^10.0,BBAY^5.0,BLUEBAY ORD 0.1^8.0
GB00B13YVW48^10.0,BABS^5.0,BLUECREST ALLBL^8.0
GB00B3FLWH99^10.0,BOY^5.0,BODYCOTE INTERN^8.0
GB0001859296^10.0,BVS^5.0,BOVIS HOMES GRO^8.0
GB0001765816^10.0,BRW^5.0,BREWIN DOLPHIN^8.0
GB0001297562^10.0,BSET^5.0,BRITISH ASSETS^8.0
GB0001335081^10.0,BTEM^5.0,BRITISH EMPIRE^8.0
GB00B0N8QD54^10.0,BVIC^5.0,BRITVIC^8.0
GB00B1P6ZR11^10.0,BWNG^5.0,BROWN(N.) GRP.^8.0
GB00B09BY452^10.0,BTSM^5.0,BSS GROUP^8.0
GB0001001592^10.0,BGC^5.0,BTG^8.0
GB0001639920^10.0,CLDN^5.0,CALEDONIA INVES^8.0
GB0001772945^10.0,CPR^5.0,CARPETRIGHT^8.0
JE00B3CX4509^10.0,CHTR^5.0,CHARTER^8.0
GB0000293950^10.0,CHU^5.0,CHAUCER HOLDING^8.0
GB0001952075^10.0,CHLD^5.0,CHLORIDE GROUP^8.0
GB0001990497^10.0,CTY^5.0,CITY OF LONDON^8.0
LU0253815640^10.0,COLT^5.0,Colt Telecom Gr^8.0
GB00B1649052^10.0,CCC^5.0,COMPUTACENTER^8.0
GB00B139BQ35^10.0,CNT^5.0,CONNAUGHT^8.0
GB00B3WK5475^10.0,CKSN^5.0,COOKSON GROUP^8.0
GB0002318888^10.0,CWK^5.0,CRANSWICK^8.0
GB0034147388^10.0,CSR^5.0,CSR PLC^8.0
GB0002502036^10.0,DJAN^5.0,DAEJAN HLDGS^8.0
GB0002502812^10.0,DCG^5.0,DAIRY CREST GRO^8.0
GB00B0F99717^10.0,DVSG^5.0,DAVIS SERVICE G^8.0
GB00B3DGH821^10.0,DLAR^5.0,DE LA RUE^8.0
GB00B126KH97^10.0,DEB^5.0,Debenhams^8.0
GB0009633180^10.0,DPH^5.0,DECHRA PHARMACE^8.0
GB0032287020^10.0,DAB^5.0,DEXION ABSOLUTE^8.0
GB00B14W3659^10.0,DTY^5.0,DIGNITY^8.0
GB0008435405^10.0,DDT^5.0,DIMENSION DATA^8.0
GB0002748050^10.0,DNO^5.0,DOMINO PRINTING^8.0
GB00B1S49Q91^10.0,DOM^5.0,DOMINO S PIZZA^8.0
GB0003406096^10.0,DIG^5.0,DUNEDIN INCOME^8.0
GB00B1CKQ739^10.0,DNLM^5.0,DUNELM ORD 1P^8.0
GB00B1P75854^10.0,EAGA^5.0,EAGA PLC^8.0
GB0001641991^10.0,EZJ^5.0,EASYJET^8.0
GB00B09LK252^10.0,ECWO^5.0,ECOFIN WATER &^8.0
GB0002945029^10.0,EFM^5.0,EDINBURGH DRAGO^8.0
GB0003052338^10.0,EDIN^5.0,EDINBURGH INVES^8.0
GB0003085445^10.0,ELTA^5.0,ELECTRA INVESTM^8.0
GB0003096442^10.0,ECM^5.0,ELECTROCOMPONENTS^8.0
GB00B1L8B624^10.0,ETI^5.0,ENTERPRISE INNS^8.0
GB0006886666^10.0,ERM^5.0,EUROMONEY INSTI^8.0
GB0030221864^10.0,EVG^5.0,EVOLUTION GROUP^8.0
GB0004658141^10.0,FCAM^5.0,FANDC ASSET MAN^8.0
GG00B4ZPCJ00^10.0,FCPT^5.0,FCPT LTD(NEW)^8.0
GB00B1XH2C03^10.0,FXPO^5.0,FERREXPO PLC^8.0
GB0003375820^10.0,FEV^5.0,FIDELITY EUROPE^8.0
GB0003325106^10.0,FSV^5.0,FIDELITY SPECIA^8.0
GB0007590234^10.0,FDSA^5.0,FIDESSA^8.0
GB00B0744359^10.0,FLTR^5.0,FILTRONA^8.0
GB0003466074^10.0,FRCL^5.0,FOREIGN & COL I^8.0
GB0003473104^10.0,FPT^5.0,FORTH PORTS^8.0
GB0005576813^10.0,GFRM^5.0,Galiform Plc Or^8.0
GB0007360158^10.0,GMG^5.0,GAME GROUP^8.0
VGG379591065^10.0,GEMD^5.0,GEM DIAMONDS DI^8.0
GB0002074580^10.0,GNS^5.0,GENUS^8.0
GB0003753778^10.0,GOG^5.0,GO-AHEAD GROUP^8.0
GB00B04V1276^10.0,GRI^5.0,GRAINGER TRUST^8.0
GB00B01FLL16^10.0,GPOR^5.0,GREAT PORTLAND^8.0
GB00B0HZP136^10.0,GNK^5.0,GREENE KING^8.0
GB00B63QSB39^10.0,GRG^5.0,GREGGS^8.0
GB00B012TP20^10.0,HFD^5.0,HALFORDS GROUP^8.0
GB00B1VZ0M25^10.0,HL.^5.0,HARGREAVES ORD^8.0
GB00B0FYMT95^10.0,HLCL^5.0,HELICAL BAR^8.0
JE00B3CM9527^10.0,HGG^5.0,HENDERSON GROUP PLC^8.0
JE00B2Q4TN56^10.0,HOIL^5.0,HERITAGE OIL LT^8.0
GB00B0LCW083^10.0,HIK^5.0,HIKMA PHARMACEUTICALS^8.0
BMG4593F1041^10.0,HSX^5.0,HISCOX^8.0
GB0031575722^10.0,HMV^5.0,HMV GROUP^8.0
GB00B1FW5029^10.0,HOC^5.0,HOCHSCHILD (WI)^8.0
GB00B0T4LH64^10.0,HICL^5.0,HSBC Infrastruc^8.0
GB0004564430^10.0,ICP^5.0,ICG INTERMEDIATE CAPITAL^8.0
GB0009303123^10.0,IMG^5.0,IMAGINATION TEC^8.0
GB0031232498^10.0,IEM^5.0,IMPAX ENVIRONME^8.0
GB00B61TVQ02^10.0,INCH^5.0,INCHCAPE^8.0
GB00B188SR50^10.0,INPP^5.0,INT PUBLIC PART^8.0
GB00B1YKG049^10.0,IPF^5.0,INTERNATIONAL P^8.0
GB0001528156^10.0,IRV^5.0,INTERSERVE^8.0
GB0004697420^10.0,JKX^5.0,JKX OIL & GAS^8.0
GB0003419693^10.0,JFF^5.0,JP MORGAN FLEMI^8.0
GB0001320778^10.0,JAI^5.0,JPMORGAN ASIAN^8.0
GB0003418950^10.0,JMG^5.0,JPMORGAN EMER M^8.0
GB0008465055^10.0,JAM^5.0,JPMORGAN FLEMIN^8.0
GB0001740025^10.0,JFJ^5.0,JPMORGAN FLEMIN^8.0
GB0003450359^10.0,JII^5.0,JPMORGAN INDIAN^8.0
GB0004866223^10.0,KLR^5.0,KELLER GROUP^8.0
GB0004915632^10.0,KIE^5.0,KIER GROUP^8.0
GB00B1VNST91^10.0,LRD^5.0,LAIRD GROUP^8.0
GB00B1CL5249^10.0,LAM^5.0,LAMPRELL (WI) O^8.0
BMG5361W1047^10.0,LRE^5.0,LANCASHIRE HLDG^8.0
GB0031429219^10.0,LWDB^5.0,LAW DEBENTURE C^8.0
GB00B1JQDM80^10.0,MARS^5.0,MARSTON S�^8.0
GB0005746358^10.0,MCB^5.0,MCBRIDE^8.0
GB00B23DKN29^10.0,MRO^5.0,MELROSE^8.0
GB0009354589^10.0,MRS^5.0,MELROSE RESOURC^8.0
GB0005794036^10.0,MRC^5.0,MERCANTILE INVE^8.0
GB0005800072^10.0,MRCH^5.0,MERCHANTS TRUST^8.0
GB00B079W581^10.0,MCRO^5.0,MICRO FOCUS^8.0
GB0005622542^10.0,MLC^5.0,MILLENNIUM & CO^8.0
GB0003857850^10.0,MSY^5.0,MISYS^8.0
GB00B1ZBKY84^10.0,MONY^5.0,MONEYSUPERMARKE^8.0
GB0030517261^10.0,MNKS^5.0,MONKS INVESTMEN^8.0
GB0006027295^10.0,MGCR^5.0,MORGAN CRUCIBLE^8.0
GB0008085614^10.0,MGNS^5.0,MORGAN SINDALL^8.0
GB0009067447^10.0,MTC^5.0,MOTHERCARE^8.0
GB0006111123^10.0,MUT^5.0,MURRAY INCOME T^8.0
GB0006111909^10.0,MYI^5.0,MURRAY INTERNAT^8.0
GB0006466089^10.0,NFDS^5.0,NORTHERN FOODS^8.0
GB0003775441^10.0,NTG^5.0,NORTHGATE^8.0
GB0006672785^10.0,PIC^5.0,PACE MICRO TECH^8.0
GB00B2NGPM57^10.0,PAG^5.0,PARAGON GROUP O^8.0
GI000A0MV757^10.0,PRTY^5.0,PARTYGAMING^8.0
GB00B02QND93^10.0,PAY^5.0,PAYPOINT^8.0
GB0006798424^10.0,PLI^5.0,PERPETUAL INCOM^8.0
GB0031544546^10.0,POG^5.0,PETER HAMBRO MINING^8.0
GB0004220025^10.0,PCT^5.0,POLAR CAPITAL T^8.0
GB0003318416^10.0,PFL^5.0,PREMIER FARNELL^8.0
GB00B01QLV45^10.0,PFD^5.0,PREMIER FOODS^8.0
GB0031552861^10.0,PUB^5.0,PUNCH TAVERNS^8.0
GB00B1WSL509^10.0,PVCS^5.0,PV CRYSTALOX^8.0
GB00B19Z1432^10.0,PZC^5.0,PZ CUSSONS^8.0
GB00B1L5QH97^10.0,RNK^5.0,RANK GROUP^8.0
GB0002148343^10.0,RAT^5.0,RATHBONE BROS^8.0
GB0007282386^10.0,RDW^5.0,REDROW^8.0
JE00B3CGFD43^10.0,RGU^5.0,REGUS GROUP^8.0
GB0007323586^10.0,RSW^5.0,RENISHAW^8.0
GB00B0YG1K06^10.0,RTN^5.0,RESTAURANT GROU^8.0
GB00B2987V85^10.0,RMV^5.0,RIGHTMOVE^8.0
GB0007366395^10.0,RCP^5.0,RIT CAPITAL PAR^8.0
GB0007442014^10.0,RWD^5.0,ROBERT WISEMAN^8.0
